postcode,locality,state,parcelzone,bspname
5237,MILENDELLA,SA,S2,SA SUBS NEAR 2
5237,PALMER,SA,S2,SA SUBS NEAR 2
5237,SANDERSTON,SA,S2,SA SUBS NEAR 2
5238,ANGAS VALLEY,SA,S2,SA SUBS NEAR 2
5238,BIG BEND,SA,S2,SA SUBS NEAR 2
5238,BOLTO,SA,S2,SA SUBS NEAR 2
5238,BOWHILL,SA,S2,SA SUBS NEAR 2
5238,CAURNAMONT,SA,S2,SA SUBS NEAR 2
5238,CLAYPANS,SA,S2,SA SUBS NEAR 2
5238,COWIRRA,SA,S2,SA SUBS NEAR 2
5238,FIVE MILES,SA,S2,SA SUBS NEAR 2
5238,FORSTER,SA,S2,SA SUBS NEAR 2
5238,FRAHNS,SA,S2,SA SUBS NEAR 2
5238,FRAYVILLE,SA,S2,SA SUBS NEAR 2
5238,JULANKA HOLDINGS,SA,S2,SA SUBS NEAR 2
5238,LAKE CARLET,SA,S2,SA SUBS NEAR 2
5238,MANNUM,SA,S2,SA SUBS NEAR 2
5238,NILDOTTIE,SA,S2,SA SUBS NEAR 2
5238,OLD TEAL FLAT,SA,S2,SA SUBS NEAR 2
5238,PELLARING FLAT,SA,S2,SA SUBS NEAR 2
5238,POMPOOTA,SA,S2,SA SUBS NEAR 2
5238,PONDE,SA,S2,SA SUBS NEAR 2
5238,PORT MANNUM,SA,S2,SA SUBS NEAR 2
5238,PUNTHARI,SA,S2,SA SUBS NEAR 2
5238,PURNONG,SA,S2,SA SUBS NEAR 2
5238,PURNONG LANDING,SA,S2,SA SUBS NEAR 2
5238,ROCKY POINT,SA,S2,SA SUBS NEAR 2
5238,TEAL FLAT,SA,S2,SA SUBS NEAR 2
5238,WALKER FLAT,SA,S2,SA SUBS NEAR 2
5238,WONGULLA,SA,S2,SA SUBS NEAR 2
5238,YOUNGHUSBAND,SA,S2,SA SUBS NEAR 2
5238,YOUNGHUSBAND HOLDINGS,SA,S2,SA SUBS NEAR 2
5240,LENSWOOD,SA,S2,SA SUBS NEAR 2
5241,LOBETHAL,SA,S2,SA SUBS NEAR 2
5242,BALHANNAH,SA,S2,SA SUBS NEAR 2
5243,OAKBANK,SA,S2,SA SUBS NEAR 2
5244,CHARLESTON,SA,S2,SA SUBS NEAR 2
5244,HARROGATE,SA,S2,SA SUBS NEAR 2
5244,MOUNT TORRENS,SA,S2,SA SUBS NEAR 2
5244,WOODSIDE,SA,S2,SA SUBS NEAR 2
5245,HAHNDORF,SA,S2,SA SUBS NEAR 2
5245,PAECHTOWN,SA,S2,SA SUBS NEAR 2
5245,VERDUN,SA,S2,SA SUBS NEAR 2
5246,WOODHOUSE,SA,S2,SA SUBS NEAR 2
5250,BLAKISTON,SA,S2,SA SUBS NEAR 2
5250,LITTLEHAMPTON,SA,S2,SA SUBS NEAR 2
5250,TOTNESS,SA,S2,SA SUBS NEAR 2
5251,BUGLE RANGES,SA,S2,SA SUBS NEAR 2
5251,MOUNT BARKER,SA,S2,SA SUBS NEAR 2
5251,MOUNT BARKER JUNCTION,SA,S2,SA SUBS NEAR 2
5251,MOUNT BARKER SPRINGS,SA,S2,SA SUBS NEAR 2
5251,MOUNT BARKER SUMMIT,SA,S2,SA SUBS NEAR 2
5251,WISTOW,SA,S2,SA SUBS NEAR 2
5252,BRUKUNGA,SA,S2,SA SUBS NEAR 2
5252,DAWESLEY,SA,S2,SA SUBS NEAR 2
5252,HAY VALLEY,SA,S2,SA SUBS NEAR 2
5252,KANMANTOO,SA,S2,SA SUBS NEAR 2
5252,NAIRNE,SA,S2,SA SUBS NEAR 2
5252,ST IVES,SA,S2,SA SUBS NEAR 2
5253,AVOCA DELL,SA,S2,SA SUBS NEAR 2
5253,BRINKLEY,SA,S2,SA SUBS NEAR 2
5253,BURDETT,SA,S2,SA SUBS NEAR 2
5253,CHAPMAN BORE,SA,S2,SA SUBS NEAR 2
5253,ETTRICK,SA,S2,SA SUBS NEAR 2
5253,GIFFORD HILL,SA,S2,SA SUBS NEAR 2
5253,GREENBANKS,SA,S2,SA SUBS NEAR 2
5253,LONG FLAT,SA,S2,SA SUBS NEAR 2
5253,MOBILONG,SA,S2,SA SUBS NEAR 2
5253,MONTEITH,SA,S2,SA SUBS NEAR 2
5253,MURRAWONG,SA,S2,SA SUBS NEAR 2
5253,MURRAY BRIDGE,SA,S2,SA SUBS NEAR 2
5253,MURRAY BRIDGE EAST,SA,S2,SA SUBS NEAR 2
5253,MURRAY BRIDGE NORTH,SA,S2,SA SUBS NEAR 2
5253,MURRAY BRIDGE SOUTH,SA,S2,SA SUBS NEAR 2
5253,NORTHERN HEIGHTS,SA,S2,SA SUBS NEAR 2
5253,RIVERGLADES,SA,S2,SA SUBS NEAR 2
5253,RIVERGLEN,SA,S2,SA SUBS NEAR 2
5253,SUNNYSIDE,SA,S2,SA SUBS NEAR 2
5253,SWANPORT,SA,S2,SA SUBS NEAR 2
5253,TOORA,SA,S2,SA SUBS NEAR 2
5253,WHITE SANDS,SA,S2,SA SUBS NEAR 2
5253,WILLOW BANKS,SA,S2,SA SUBS NEAR 2
5253,WOODS POINT,SA,S2,SA SUBS NEAR 2
5254,CALLINGTON,SA,S2,SA SUBS NEAR 2
5254,CALOOTE,SA,S2,SA SUBS NEAR 2
5254,MONARTO,SA,S2,SA SUBS NEAR 2
5254,MONARTO SOUTH,SA,S2,SA SUBS NEAR 2
5254,MURRAY BRIDGE,SA,S2,SA SUBS NEAR 2
5254,MYPOLONGA,SA,S2,SA SUBS NEAR 2
5254,PALLAMANA,SA,S2,SA SUBS NEAR 2
5254,PETWOOD,SA,S2,SA SUBS NEAR 2
5254,ROCKLEIGH,SA,S2,SA SUBS NEAR 2
5254,ROCKY GULLY,SA,S2,SA SUBS NEAR 2
5254,TEPKO,SA,S2,SA SUBS NEAR 2
5254,WALL FLAT,SA,S2,SA SUBS NEAR 2
5254,WHITE HILL,SA,S2,SA SUBS NEAR 2
5254,WOODLANE,SA,S2,SA SUBS NEAR 2
5254,ZADOWS LANDING,SA,S2,SA SUBS NEAR 2
5255,ANGAS PLAINS,SA,S2,SA SUBS NEAR 2
5255,BELVIDERE,SA,S2,SA SUBS NEAR 2
5255,BLETCHLEY,SA,S2,SA SUBS NEAR 2
5255,FINNISS,SA,S2,SA SUBS NEAR 2
5255,GEMMELLS,SA,S2,SA SUBS NEAR 2
5255,HARTLEY,SA,S2,SA SUBS NEAR 2
5255,HIGHLAND VALLEY,SA,S2,SA SUBS NEAR 2
5255,LAKE PLAINS,SA,S2,SA SUBS NEAR 2
5255,LANGHORNE CREEK,SA,S2,SA SUBS NEAR 2
5255,MOUNT OBSERVATION,SA,S2,SA SUBS NEAR 2
5255,MULGUNDAWA,SA,S2,SA SUBS NEAR 2
5255,NALPA,SA,S2,SA SUBS NEAR 2
5255,RED CREEK,SA,S2,SA SUBS NEAR 2
5255,SALEM,SA,S2,SA SUBS NEAR 2
5255,SANDERGROVE,SA,S2,SA SUBS NEAR 2
5255,STRATHALBYN,SA,S2,SA SUBS NEAR 2
5255,TOOPERANG,SA,S2,SA SUBS NEAR 2
5255,WILLYAROO,SA,S2,SA SUBS NEAR 2
5255,WOODCHESTER,SA,S2,SA SUBS NEAR 2
5256,CLAYTON BAY,SA,S2,SA SUBS NEAR 2
5256,MILANG,SA,S2,SA SUBS NEAR 2
5256,NURRAGI,SA,S2,SA SUBS NEAR 2
5256,POINT STURT,SA,S2,SA SUBS NEAR 2
5256,TOLDEROL,SA,S2,SA SUBS NEAR 2
5259,ASHVILLE,SA,S2,SA SUBS NEAR 2
5259,JERVOIS,SA,S2,SA SUBS NEAR 2
5259,KEPA,SA,S2,SA SUBS NEAR 2
5259,MALINONG,SA,S2,SA SUBS NEAR 2
5259,NARRUNG,SA,S2,SA SUBS NEAR 2
5259,NATURI,SA,S2,SA SUBS NEAR 2
5259,POINT MCLEAY,SA,S2,SA SUBS NEAR 2
5259,POLTALLOCH,SA,S2,SA SUBS NEAR 2
5259,TAILEM BEND,SA,S2,SA SUBS NEAR 2
5259,WELLINGTON,SA,S2,SA SUBS NEAR 2
5259,WELLINGTON EAST,SA,S2,SA SUBS NEAR 2
5260,ELWOMPLE,SA,S2,SA SUBS NEAR 2
5260,TAILEM BEND,SA,S2,SA SUBS NEAR 2
5261,COOKE PLAINS,SA,S2,SA SUBS NEAR 2
5261,COOMANDOOK,SA,S2,SA SUBS NEAR 2
5261,CULBURRA,SA,S2,SA SUBS NEAR 2
5261,KI KI,SA,S2,SA SUBS NEAR 2
5261,YUMALI,SA,S2,SA SUBS NEAR 2
5262,BINNUM,SA,S2,SA FAR
5262,FRANCES,SA,S2,SA FAR
5262,HYNAM,SA,S2,SA FAR
5262,KYBYBOLITE,SA,S2,SA FAR
5263,COONAWARRA,SA,S2,SA FAR
5264,COORONG,SA,S2,SA SUBS NEAR 2
5264,MENINGIE,SA,S2,SA SUBS NEAR 2
5264,MENINGIE EAST,SA,S2,SA SUBS NEAR 2
5264,MENINGIE WEST,SA,S2,SA SUBS NEAR 2
5264,SALT CREEK,SA,S2,SA SUBS NEAR 2
5264,WALTOWA,SA,S2,SA SUBS NEAR 2
5265,COONALPYN,SA,S2,SA SUBS NEAR 2
5265,FIELD,SA,S2,SA SUBS NEAR 2
5266,BUNBURY,SA,S2,SA SUBS NEAR 2
5266,COLEBATCH,SA,S2,SA SUBS NEAR 2
5266,DEEPWATER,SA,S2,SA SUBS NEAR 2
5266,TINTINARA,SA,S2,SA SUBS NEAR 2
5267,BRIMBAGO,SA,S2,SA FAR
5267,COOMBE,SA,S2,SA FAR
5267,KEITH,SA,S2,SA FAR
5267,LAFFER,SA,S2,SA FAR
5267,MAKIN,SA,S2,SA FAR
5267,MCCALLUM,SA,S2,SA FAR
5267,MOUNT CHARLES,SA,S2,SA FAR
5267,PETHERICK,SA,S2,SA FAR
5267,SHAUGH,SA,S2,SA FAR
5267,SHERWOOD,SA,S2,SA FAR
5267,WILLALOOKA,SA,S2,SA FAR
5267,WIRREGA,SA,S2,SA FAR
5268,BANGHAM,SA,S2,SA FAR
5268,BORDERTOWN,SA,S2,SA FAR
5268,BORDERTOWN SOUTH,SA,S2,SA FAR
5268,CANNAWIGARA,SA,S2,SA FAR
5268,LOWAN VALE,SA,S2,SA FAR
5268,POOGINAGORIC,SA,S2,SA FAR
5268,SENIOR,SA,S2,SA FAR
5268,WESTERN FLAT,SA,S2,SA FAR
5269,CUSTON,SA,S2,SA FAR
5269,PINE HILL,SA,S2,SA FAR
5269,WOLSELEY,SA,S2,SA FAR
5270,BUCKINGHAM,SA,S2,SA FAR
5270,CAREW,SA,S2,SA FAR
5270,KONGAL,SA,S2,SA FAR
5270,MUNDULLA,SA,S2,SA FAR
5270,MUNDULLA WEST,SA,S2,SA FAR
5270,SWEDE FLAT,SA,S2,SA FAR
5271,BOOL LAGOON,SA,S2,SA FAR
5271,CADGEE,SA,S2,SA FAR
5271,JOANNA,SA,S2,SA FAR
5271,KEPPOCH,SA,S2,SA FAR
5271,KOPPAMURRA,SA,S2,SA FAR
5271,LAURIE PARK,SA,S2,SA FAR
5271,LOCHABER,SA,S2,SA FAR
5271,MARCOLLAT,SA,S2,SA FAR
5271,MOUNT LIGHT,SA,S2,SA FAR
5271,MOYHALL,SA,S2,SA FAR
5271,NARACOORTE,SA,S2,SA FAR
5271,PADTHAWAY,SA,S2,SA FAR
5271,SPENCE,SA,S2,SA FAR
5271,STEWART RANGE,SA,S2,SA FAR
5271,STRUAN,SA,S2,SA FAR
5271,THE GAP,SA,S2,SA FAR
5271,WILD DOG VALLEY,SA,S2,SA FAR
5271,WRATTONBULLY,SA,S2,SA FAR
5272,COLES,SA,S2,SA FAR
5272,CONMURRA,SA,S2,SA FAR
5272,FOX,SA,S2,SA FAR
5272,GREENWAYS,SA,S2,SA FAR
5272,LUCINDALE,SA,S2,SA FAR
5272,WOOLUMBOOL,SA,S2,SA FAR
5273,AVENUE RANGE,SA,S2,SA FAR
5275,BLACKFORD,SA,S2,SA FAR
5275,BOATSWAIN POINT,SA,S2,SA FAR
5275,CAPE JAFFA,SA,S2,SA FAR
5275,KEILIRA,SA,S2,SA FAR
5275,KINGSTON SE,SA,S2,SA FAR
5275,MOUNT BENSON,SA,S2,SA FAR
5275,PINKS BEACH,SA,S2,SA FAR
5275,REEDY CREEK,SA,S2,SA FAR
5275,ROSETOWN,SA,S2,SA FAR
5275,SANDY GROVE,SA,S2,SA FAR
5275,TARATAP,SA,S2,SA FAR
5275,TILLEY SWAMP,SA,S2,SA FAR
5275,WANGOLINA,SA,S2,SA FAR
5275,WEST RANGE,SA,S2,SA FAR
5275,WYOMI,SA,S2,SA FAR
5276,BRAY,SA,S2,SA FAR
5276,NORA CREINA,SA,S2,SA FAR
5276,ROBE,SA,S2,SA FAR
5277,COMAUM,SA,S2,SA FAR
5277,GLENROY,SA,S2,SA FAR
5277,MAAOUPE,SA,S2,SA FAR
5277,MONBULLA,SA,S2,SA FAR
5277,NANGWARRY,SA,S2,SA FAR
5277,PENOLA,SA,S2,SA FAR
5277,PLEASANT PARK,SA,S2,SA FAR
5277,TARPEENA,SA,S2,SA FAR
5278,KALANGADOO,SA,S2,SA FAR
5278,KRONGART,SA,S2,SA FAR
5278,MOERLONG,SA,S2,SA FAR
5278,WEPAR,SA,S2,SA FAR
5279,KOORINE,SA,S2,SA FAR
5279,MOUNT BURR,SA,S2,SA FAR
5279,MOUNT MCINTYRE,SA,S2,SA FAR
5279,SHORT,SA,S2,SA FAR
5279,TRIHI,SA,S2,SA FAR
5279,WATTLE RANGE EAST,SA,S2,SA FAR
5280,BEACHPORT,SA,S2,SA FAR
5280,CANUNDA,SA,S2,SA FAR
5280,CLAY WELLS,SA,S2,SA FAR
5280,FURNER,SA,S2,SA FAR
5280,GERMAN FLAT,SA,S2,SA FAR
5280,HATHERLEIGH,SA,S2,SA FAR
5280,KANGAROO INN,SA,S2,SA FAR
5280,MAGAREY,SA,S2,SA FAR
5280,MILLICENT,SA,S2,SA FAR
5280,RENDELSHAM,SA,S2,SA FAR
5280,ROCKY CAMP,SA,S2,SA FAR
5280,SEBASTOPOL,SA,S2,SA FAR
5280,SOUTHEND,SA,S2,SA FAR
5280,TANTANOOLA,SA,S2,SA FAR
5280,THORNLEA,SA,S2,SA FAR
5280,WATTLE RANGE,SA,S2,SA FAR
5290,MOUNT GAMBIER,SA,S2,SA FAR
5291,ALLENDALE EAST,SA,S2,SA FAR
5291,BLACKFELLOWS CAVES,SA,S2,SA FAR
5291,BURRUNGULE,SA,S2,SA FAR
5291,CAPE DOUGLAS,SA,S2,SA FAR
5291,CAROLINE,SA,S2,SA FAR
5291,CARPENTER ROCKS,SA,S2,SA FAR
5291,CAVETON,SA,S2,SA FAR
5291,COMPTON,SA,S2,SA FAR
5291,DISMAL SWAMP,SA,S2,SA FAR
5291,DONOVANS,SA,S2,SA FAR
5291,EIGHT MILE CREEK,SA,S2,SA FAR
5291,GERMAN CREEK,SA,S2,SA FAR
5291,GLENBURNIE,SA,S2,SA FAR
5291,GLENCOE,SA,S2,SA FAR
5291,GLENCOE WEST,SA,S2,SA FAR
5291,KONGORONG,SA,S2,SA FAR
5291,MINGBOOL,SA,S2,SA FAR
5291,MOORAK,SA,S2,SA FAR
5291,MOUNT GAMBIER,SA,S2,SA FAR
5291,MOUNT GAMBIER EAST,SA,S2,SA FAR
5291,MOUNT GAMBIER WEST,SA,S2,SA FAR
5291,MOUNT SCHANK,SA,S2,SA FAR
5291,NENE VALLEY,SA,S2,SA FAR
5291,OB FLAT,SA,S2,SA FAR
5291,PELICAN POINT,SA,S2,SA FAR
5291,PORT MACDONNELL,SA,S2,SA FAR
5291,RACECOURSE BAY,SA,S2,SA FAR
5291,SQUARE MILE,SA,S2,SA FAR
5291,SUTTONTOWN,SA,S2,SA FAR
5291,WANDILO,SA,S2,SA FAR
5291,WORROLONG,SA,S2,SA FAR
5291,WYE,SA,S2,SA FAR
5291,YAHL,SA,S2,SA FAR
5301,CARCUMA,SA,S2,SA SUBS NEAR 2
5301,GERANIUM,SA,S2,SA SUBS NEAR 2
5301,JABUK,SA,S2,SA SUBS NEAR 2
5301,MOORLANDS,SA,S2,SA SUBS NEAR 2
5301,NETHERTON,SA,S2,SA SUBS NEAR 2
5301,PARRAKIE,SA,S2,SA SUBS NEAR 2
5301,PEAKE,SA,S2,SA SUBS NEAR 2
5301,SHERLOCK,SA,S2,SA SUBS NEAR 2
5301,WILKAWATT,SA,S2,SA SUBS NEAR 2
5302,LAMEROO,SA,S2,SA SUBS NEAR 2
5302,NGARKAT,SA,S2,SA SUBS NEAR 2
5303,PARILLA,SA,S2,SA SUBS NEAR 2
5304,KARTE,SA,S2,SA SUBS NEAR 2
5304,KRINGIN,SA,S2,SA SUBS NEAR 2
5304,PEEBINGA,SA,S2,SA SUBS NEAR 2
5304,PINNAROO,SA,S2,SA SUBS NEAR 2
5306,WYNARKA,SA,S2,SA SUBS NEAR 2
5307,KAROONDA,SA,S2,SA SUBS NEAR 2
5307,MARAMA,SA,S2,SA SUBS NEAR 2
5308,COPEVILLE,SA,S2,SA SUBS NEAR 2
5308,GALGA,SA,S2,SA SUBS NEAR 2
5308,MANTUNG,SA,S2,SA SUBS NEAR 2
5308,MERCUNDA,SA,S2,SA SUBS NEAR 2
5308,PERPONDA,SA,S2,SA SUBS NEAR 2
5309,BORRIKA,SA,S2,SA SUBS NEAR 2
5309,HALIDON,SA,S2,SA SUBS NEAR 2
5309,MINDARIE,SA,S2,SA SUBS NEAR 2
5309,SANDALWOOD,SA,S2,SA SUBS NEAR 2
5310,CALIPH,SA,S2,SA SUBS NEAR 2
5310,WANBI,SA,S2,SA SUBS NEAR 2
5311,ALAWOONA,SA,S2,SA FAR
5311,BILLIATT,SA,S2,SA FAR
5311,BUGLE HUT,SA,S2,SA FAR
5311,MAGGEA,SA,S2,SA FAR
5311,MALPAS,SA,S2,SA FAR
5311,MERIBAH,SA,S2,SA FAR
5311,PARUNA,SA,S2,SA FAR
5311,SCHELL WELL,SA,S2,SA FAR
5311,TALDRA,SA,S2,SA FAR
5311,TAPLAN,SA,S2,SA FAR
5311,VEITCH,SA,S2,SA FAR
5311,WOODLEIGH,SA,S2,SA FAR
5311,WUNKAR,SA,S2,SA FAR
5320,BEATTY,SA,S2,SA FAR
5320,BEAUMONTS,SA,S2,SA FAR
5320,BRENDA PARK,SA,S2,SA FAR
5320,BUNDEY,SA,S2,SA FAR
5320,EBA,SA,S2,SA FAR
5320,LINDLEY,SA,S2,SA FAR
5320,MAUDE,SA,S2,SA FAR
5320,MORGAN,SA,S2,SA FAR
5320,MORPHETTS FLAT,SA,S2,SA FAR
5320,MURBKO,SA,S2,SA FAR
5320,NORTH WEST BEND,SA,S2,SA FAR
5320,STUART,SA,S2,SA FAR
5320,WOMBATS REST,SA,S2,SA FAR
5321,CADELL,SA,S2,SA FAR
5321,CADELL LAGOON,SA,S2,SA FAR
5322,GOLDEN HEIGHTS,SA,S2,SA FAR
5322,QUALCO,SA,S2,SA FAR
5322,RAMCO,SA,S2,SA FAR
5322,RAMCO HEIGHTS,SA,S2,SA FAR
5322,SUNLANDS,SA,S2,SA FAR
5330,BOOLGUN,SA,S2,SA FAR
5330,DEVLINS POUND,SA,S2,SA FAR
5330,GOOD HOPE LANDING,SA,S2,SA FAR
5330,HOLDER,SA,S2,SA FAR
5330,HOLDER SIDING,SA,S2,SA FAR
5330,KANNI,SA,S2,SA FAR
5330,LOWBANK,SA,S2,SA FAR
5330,MARKARANKA,SA,S2,SA FAR
5330,OVERLAND CORNER,SA,S2,SA FAR
5330,POOGINOOK,SA,S2,SA FAR
5330,STOCKYARD PLAIN,SA,S2,SA FAR
5330,TAYLORVILLE,SA,S2,SA FAR
5330,WAIKERIE,SA,S2,SA FAR
5330,WIGLEY FLAT,SA,S2,SA FAR
5330,WOOLPUNDA,SA,S2,SA FAR
5331,KINGSTON ON MURRAY,SA,S2,SA FAR
5332,MOOROOK,SA,S2,SA FAR
5332,MOOROOK SOUTH,SA,S2,SA FAR
5332,WAPPILKA,SA,S2,SA FAR
5332,YINKANIE,SA,S2,SA FAR
5333,BOOKPURNONG,SA,S2,SA FAR
5333,LOXTON,SA,S2,SA FAR
5333,LOXTON NORTH,SA,S2,SA FAR
5333,NEW RESIDENCE,SA,S2,SA FAR
5333,PATA,SA,S2,SA FAR
5333,PYAP,SA,S2,SA FAR
5333,PYAP WEST,SA,S2,SA FAR
5340,MUNDIC CREEK,SA,S2,SA FAR
5340,MURTHO,SA,S2,SA FAR
5340,PARINGA,SA,S2,SA FAR
5340,PIKE RIVER,SA,S2,SA FAR
5340,WONUARRA,SA,S2,SA FAR
5340,YAMBA,SA,S2,SA FAR
5341,CHAFFEY,SA,S2,SA FAR
5341,COOLTONG,SA,S2,SA FAR
5341,CRESCENT,SA,S2,SA FAR
5341,OLD CALPERUM,SA,S2,SA FAR
5341,RENMARK,SA,S2,SA FAR
5341,RENMARK NORTH,SA,S2,SA FAR
5341,RENMARK SOUTH,SA,S2,SA FAR
5341,RENMARK WEST,SA,S2,SA FAR
5342,MONASH,SA,S2,SA FAR
5343,BERRI,SA,S2,SA FAR
5343,GERARD,SA,S2,SA FAR
5343,GURRA GURRA,SA,S2,SA FAR
5343,KATARAPKO,SA,S2,SA FAR
5343,LYRUP,SA,S2,SA FAR
5343,WINKIE,SA,S2,SA FAR
5344,GLOSSOP,SA,S2,SA FAR
5345,BARMERA,SA,S2,SA FAR
5345,LOVEDAY,SA,S2,SA FAR
5345,SPECTACLE LAKE,SA,S2,SA FAR
5346,COBDOGLA,SA,S2,SA FAR
5350,ROSEDALE,SA,S2,SA SUBS NEAR 1
5350,SANDY CREEK,SA,S2,SA SUBS NEAR 1
5351,ALTONA,SA,S2,SA SUBS NEAR 1
5351,BAROSSA GOLDFIELDS,SA,S2,SA SUBS NEAR 1
5351,COCKATOO VALLEY,SA,S2,SA SUBS NEAR 1
5351,LYNDOCH,SA,S2,SA SUBS NEAR 1
5351,MOUNT CRAWFORD,SA,S2,SA SUBS NEAR 1
5351,PEWSEY VALE,SA,S2,SA SUBS NEAR 1
5351,WILLIAMSTOWN,SA,S2,SA SUBS NEAR 1
5352,BETHANY,SA,S2,SA SUBS NEAR 1
5352,GOMERSAL,SA,S2,SA SUBS NEAR 1
5352,KRONDORF,SA,S2,SA SUBS NEAR 1
5352,ROWLAND FLAT,SA,S2,SA SUBS NEAR 1
5352,STONE WELL,SA,S2,SA SUBS NEAR 1
5352,TANUNDA,SA,S2,SA SUBS NEAR 1
5352,VINE VALE,SA,S2,SA SUBS NEAR 1
5353,ANGASTON,SA,S2,SA SUBS NEAR 1
5353,BLACK HILL,SA,S2,SA SUBS NEAR 1
5353,CAMBRAI,SA,S2,SA SUBS NEAR 1
5353,KEYNETON,SA,S2,SA SUBS NEAR 1
5353,KONGOLIA,SA,S2,SA SUBS NEAR 1
5353,LANGS LANDING,SA,S2,SA SUBS NEAR 1
5353,MARKS LANDING,SA,S2,SA SUBS NEAR 1
5353,MOCULTA,SA,S2,SA SUBS NEAR 1
5353,MOUNT MCKENZIE,SA,S2,SA SUBS NEAR 1
5353,PENRICE,SA,S2,SA SUBS NEAR 1
5353,PUNYELROO,SA,S2,SA SUBS NEAR 1
5353,SEDAN,SA,S2,SA SUBS NEAR 1
5353,SUNNYDALE,SA,S2,SA SUBS NEAR 1
5353,TOWITTA,SA,S2,SA SUBS NEAR 1
5354,BAKARA,SA,S2,SA SUBS NEAR 1
5354,BAKARA WELL,SA,S2,SA SUBS NEAR 1
5354,FISHER,SA,S2,SA SUBS NEAR 1
5354,NAIDIA,SA,S2,SA SUBS NEAR 1
5354,SWAN REACH,SA,S2,SA SUBS NEAR 1
5355,DAVEYSTON,SA,S2,SA SUBS NEAR 1
5355,EBENEZER,SA,S2,SA SUBS NEAR 1
5355,LIGHT PASS,SA,S2,SA SUBS NEAR 1
5355,MARANANGA,SA,S2,SA SUBS NEAR 1
5355,MOPPA,SA,S2,SA SUBS NEAR 1
5355,NURIOOTPA,SA,S2,SA SUBS NEAR 1
5355,SEPPELTSFIELD,SA,S2,SA SUBS NEAR 1
5355,STOCKWELL,SA,S2,SA SUBS NEAR 1
5356,ANNADALE,SA,S2,SA SUBS NEAR 1
5356,DUTTON,SA,S2,SA SUBS NEAR 1
5356,DUTTON EAST,SA,S2,SA SUBS NEAR 1
5356,SANDLETON,SA,S2,SA SUBS NEAR 1
5356,ST KITTS,SA,S2,SA SUBS NEAR 1
5356,STEINFELD,SA,S2,SA SUBS NEAR 1
5356,TRURO,SA,S2,SA SUBS NEAR 1
5357,BLANCHETOWN,SA,S2,SA FAR
5357,MCBEAN POUND,SA,S2,SA FAR
5357,NEW WELL,SA,S2,SA FAR
5357,NOTTS WELL,SA,S2,SA FAR
5357,PAISLEY,SA,S2,SA FAR
5360,GREENOCK,SA,S2,SA SUBS NEAR 1
5360,NAIN,SA,S2,SA SUBS NEAR 1
5371,MORN HILL,SA,S2,SA SUBS NEAR 1
5371,ROSEWORTHY,SA,S2,SA SUBS NEAR 1
5371,SHEA-OAK LOG,SA,S2,SA SUBS NEAR 1
5371,TEMPLERS,SA,S2,SA SUBS NEAR 1
5372,FREELING,SA,S2,SA SUBS NEAR 1
5373,ALLENDALE NORTH,SA,S2,SA SUBS NEAR 1
5373,BAGOT WELL,SA,S2,SA SUBS NEAR 1
5373,BETHEL,SA,S2,SA SUBS NEAR 1
5373,FORDS,SA,S2,SA SUBS NEAR 1
5373,HAMILTON,SA,S2,SA SUBS NEAR 1
5373,KAPUNDA,SA,S2,SA SUBS NEAR 1
5373,KOONUNGA,SA,S2,SA SUBS NEAR 1
5373,ST JOHNS,SA,S2,SA SUBS NEAR 1
5374,AUSTRALIA PLAINS,SA,S2,SA SUBS NEAR 1
5374,BOWER,SA,S2,SA SUBS NEAR 1
5374,BROWNLOW,SA,S2,SA SUBS NEAR 1
5374,BUCHANAN,SA,S2,SA SUBS NEAR 1
5374,EUDUNDA,SA,S2,SA SUBS NEAR 1
5374,FRANKTON,SA,S2,SA SUBS NEAR 1
5374,HAMPDEN,SA,S2,SA SUBS NEAR 1
5374,HANSBOROUGH,SA,S2,SA SUBS NEAR 1
5374,JULIA,SA,S2,SA SUBS NEAR 1
5374,MOUNT MARY,SA,S2,SA SUBS NEAR 1
5374,NEALES FLAT,SA,S2,SA SUBS NEAR 1
5374,NGAPALA,SA,S2,SA SUBS NEAR 1
5374,PEEP HILL,SA,S2,SA SUBS NEAR 1
5374,POINT PASS,SA,S2,SA SUBS NEAR 1
5374,SUTHERLANDS,SA,S2,SA SUBS NEAR 1
5381,BRADY CREEK,SA,S2,SA SUBS NEAR 1
5381,BRIGHT,SA,S2,SA SUBS NEAR 1
5381,EMU DOWNS,SA,S2,SA SUBS NEAR 1
5381,GERANIUM PLAINS,SA,S2,SA SUBS NEAR 1
5381,HALLELUJAH HILLS,SA,S2,SA SUBS NEAR 1
5381,ROBERTSTOWN,SA,S2,SA SUBS NEAR 1
5381,ROCKY PLAIN,SA,S2,SA SUBS NEAR 1
5381,WORLDS END,SA,S2,SA SUBS NEAR 1
5400,PINKERTON PLAINS,SA,S2,SA SUBS NEAR 1
5400,WASLEYS,SA,S2,SA SUBS NEAR 1
5400,WOOLSHEDS,SA,S2,SA SUBS NEAR 1
5401,ALMA,SA,S2,SA SUBS NEAR 1
5401,HAMLEY BRIDGE,SA,S2,SA SUBS NEAR 1
5401,SALTER SPRINGS,SA,S2,SA SUBS NEAR 1
5410,LINWOOD,SA,S2,SA SUBS NEAR 1
5410,STOCKPORT,SA,S2,SA SUBS NEAR 1
5411,GILES CORNER,SA,S2,SA SUBS NEAR 1
5411,TARLEE,SA,S2,SA SUBS NEAR 1
